rxcui,drug_name,eii_score,eii_rank,eii_percentile,eii_tier,ehi_v6_score,ai_readiness_score,claims_readiness_score,clinical_semantics_score,knowledge_graph_score,explainability_score,eii_framework_version,eii_weighting_method
2612554,Skysona,69.786,9472,68.568299,Operationally Relevant,63.5785,70.75,70.0,58.75,100.0,72.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2612672,"1,3-butylene glycol cocoate",17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2612673,ranibizumab-eqrn,89.8383,2609,91.34475,Enterprise High,81.5445,88.5,85.0,99.5,100.0,100.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2612677,Cimerli,85.9631,5020,83.338311,Operationally Relevant,72.627,85.5,81.0,99.5,100.0,100.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2612690,omidenepag isopropyl,89.8436,2604,91.361343,Enterprise High,82.2287,90.5,89.0,91.5,100.0,100.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2612691,omidenepag,88.1339,3205,89.366786,Enterprise High,80.863,87.5,85.0,91.5,100.0,99.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2612696,Omlonti,81.7138,6519,78.368512,Operationally Relevant,68.7961,81.5,77.0,91.5,100.0,95.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613558,aceneuramic acid,54.6212,10909,63.797624,Operationally Relevant,69.569,47.75,77.0,8.75,59.88,53.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613559,aceneuramate,43.0787,11856,60.654786,Operationally Relevant,52.594,38.75,50.0,8.75,59.88,47.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613564,Tadliq,83.0637,6156,79.568233,Operationally Relevant,69.8791,82.5,78.0,94.0,100.0,98.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613760,Shorea robusta resin,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613761,pegfilgrastim-fpgk,87.2188,4387,85.440727,Enterprise High,79.0626,85.5,82.0,94.0,100.0,100.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613765,Stimufend,77.0235,8366,72.235497,Operationally Relevant,59.5784,81.0,61.0,94.0,100.0,97.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613771,Bifidobacterium bifidum R0071,18.3812,18159,39.418226,Foundational,36.2574,1.5,32.0,0.0,13.04,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613778,GLY-GLN-PRO-ARG-OH,21.1544,16639,42.806651,Foundational,44.6113,3.0,34.0,0.0,8.71,12.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613886,hydrogen dimethicone (30 CST),17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613950,taurursodiol,80.7621,7054,76.592991,Operationally Relevant,82.1653,88.25,92.0,46.75,100.0,76.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613957,Iheezo,86.2158,4929,83.641975,Operationally Relevant,74.0528,86.5,82.0,96.0,100.0,100.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2613969,Relyvrio,77.9081,8090,73.154786,Operationally Relevant,69.6519,82.75,82.0,62.75,100.0,87.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2618666,Narcissus poeticus flower oil,9.5105,22530,23.762113,Foundational,17.9649,0.0,15.0,0.0,8.71,10.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2618720,gadopiclenol,76.5928,8508,71.767556,Operationally Relevant,80.6445,85.25,89.0,47.25,73.62,75.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2618721,Toxicodendron succedaneum fruit wax,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2618751,Pedmark,76.5716,8520,71.726072,Operationally Relevant,65.9886,79.5,75.0,73.5,100.0,86.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2618830,butyl oxoacetate,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2618833,Rayasal,85.2616,5419,82.019116,Operationally Relevant,73.8719,86.5,82.0,90.0,100.0,100.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619155,adalimumab-afzb,92.8924,1868,93.797292,Enterprise High,90.3079,89.5,86.0,100.0,100.0,100.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619157,sodium castorate,48.0875,11677,61.248838,Operationally Relevant,55.5832,36.75,51.0,58.75,35.5,40.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619158,sodium safflowerate,48.0875,11677,61.248838,Operationally Relevant,55.5832,36.75,51.0,58.75,35.5,40.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619162,ferriclate calcium sodium,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619241,Cladonia rangiferina whole extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619242,diglyceryl monosebacate,9.5105,22530,23.762113,Foundational,17.9649,0.0,15.0,0.0,8.71,10.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619243,hydroxypropyl acrylate,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619244,PEG-40 distearate,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619252,"starch, tapioca",28.6241,14343,52.309837,Foundational,55.5102,12.0,46.0,0.0,8.71,18.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619312,tremelimumab-actl,82.3785,6336,78.97584,Operationally Relevant,73.2617,81.5,78.0,88.0,100.0,92.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619313,tremelimumab,90.3671,2457,91.849197,Enterprise High,83.5571,92.0,92.0,88.0,100.0,99.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619319,Imjudo,78.7833,7828,74.024293,Operationally Relevant,65.9443,78.5,74.0,88.0,100.0,90.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619327,proteoglycan 4,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619328,Brucea javanica fruit extract,27.8407,14659,50.645493,Foundational,53.7872,6.25,48.0,1.75,15.42,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619331,Proflexa,8.6395,23417,11.145958,Foundational,17.9649,0.0,15.0,0.0,0.0,10.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619423,sialyl Lewis A,34.1632,12919,57.030731,Foundational,63.1955,13.75,58.0,1.75,15.42,19.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619424,Solanum lycocarpum fruit extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619425,teclistamab-cqyv,77.3986,8276,72.537502,Operationally Relevant,70.9953,79.5,76.0,70.0,100.0,83.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619426,teclistamab,84.6977,5643,81.27572,Operationally Relevant,81.3258,88.5,88.0,70.0,100.0,89.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619434,Tecvayli,73.923,9004,70.121466,Operationally Relevant,64.0768,76.5,72.0,70.0,100.0,81.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619577,Lavandula angustifolia subsp. pyrenaica whole extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619674,Curcuma involucrata root extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619675,Mentha canadensis whole extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619779,acid red 337 free acid,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619780,disodium aspartate,28.2737,14404,51.793774,Foundational,53.7872,6.25,48.0,1.75,19.75,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619909,pareptide,27.8407,14659,50.645493,Foundational,53.7872,6.25,48.0,1.75,15.42,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
2619910,mangostin,34.1632,12919,57.030731,Foundational,63.1955,13.75,58.0,1.75,15.42,19.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
